,Unnamed: 0,LengthJumper,MetricPatternJumper,LengthDataset,MetricPatternDataset
3695,3695,7,"[2, 6]",7,"[2, 6]"
3696,3696,7,"[1, 2, 4, 6]",7,"[1, 2, 4, 6]"
3697,3697,7,"[1, 3, 6]",7,"[1, 3, 6]"
3698,3698,11,"[6, 8, 9, 10]",11,"[6, 8, 9, 10]"
3699,3699,11,"[1, 2, 6, 8, 10]",11,"[1, 2, 6, 8, 10]"
3700,3700,11,"[3, 6, 8, 10]",11,"[3, 5, 6, 8, 10]"
3701,3701,7,"[4, 6]",7,"[1, 4, 6]"
3702,3702,7,"[2, 4, 6]",7,"[2, 4, 6]"
3703,3703,7,"[1, 3, 6]",7,"[1, 3, 6]"
3704,3704,11,"[6, 10]",11,"[6, 10]"
3705,3705,11,"[2, 6, 10]",11,"[2, 6, 10]"
3706,3706,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3707,3707,11,"[1, 3, 6, 8, 10]",11,"[1, 3, 6, 8, 10]"
3708,3708,11,"[3, 6, 8, 10]",11,"[3, 6, 8, 10]"
3709,3709,11,"[4, 6, 8, 10]",11,"[3, 6, 8, 10]"
3710,3710,11,"[3, 6, 7, 10]",11,"[3, 6, 7, 10]"
3711,3711,11,"[1, 2, 3, 4, 6, 8, 10]",11,"[1, 2, 3, 4, 6, 8, 10]"
3712,3712,11,"[3, 6, 10]",11,"[3, 6, 10]"
3713,3713,11,"[1, 3, 4, 6, 7, 10]",11,"[1, 3, 4, 6, 7, 10]"
3714,3714,11,"[1, 3, 6, 8, 10]",11,"[1, 3, 6, 8, 10]"
3715,3715,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3716,3716,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3717,3717,11,"[4, 8, 9, 10]",11,"[4, 8, 10]"
3718,3718,11,"[2, 3, 4, 6, 9, 10]",11,"[2, 3, 4, 6, 9, 10]"
3719,3719,11,"[1, 4, 6, 10]",11,"[1, 2, 4, 6, 10]"
3720,3720,7,"[1, 4, 6]",7,"[1, 4, 6]"
3721,3721,11,"[3, 6, 8, 9, 10]",11,"[3, 6, 8, 9, 10]"
3722,3722,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3723,3723,11,"[2, 4, 6, 7, 10]",11,"[2, 4, 6, 7, 10]"
3724,3724,11,"[3, 6, 8, 10]",11,"[3, 6, 8, 10]"
3725,3725,11,"[3, 6, 10]",11,"[3, 6, 10]"
3726,3726,11,"[1, 3, 6, 7, 8, 10]",11,"[1, 3, 6, 7, 8, 10]"
3727,3727,11,"[2, 3, 6, 10]",11,"[2, 3, 6, 10]"
3728,3728,11,"[2, 6, 8, 10]",11,"[2, 3, 6, 8, 10]"
3729,3729,11,"[2, 6, 7, 10]",11,"[2, 6, 7, 10]"
3730,3730,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 8, 10]"
3731,3731,7,"[3, 6]",7,"[3, 6]"
3732,3732,11,"[3, 6, 10]",11,"[3, 6, 10]"
3733,3733,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3734,3734,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
3735,3735,11,"[3, 6, 8, 10]",11,"[3, 6, 8, 10]"
3736,3736,11,"[3, 6, 8, 9, 10]",11,"[3, 6, 8, 9, 10]"
3737,3737,11,"[2, 6, 10]",11,"[2, 6, 10]"
3738,3738,11,"[2, 4, 8, 9, 10]",11,"[2, 4, 8, 10]"
3739,3739,11,"[3, 6, 10]",11,"[3, 6, 10]"
3740,3740,11,"[1, 2, 6, 8, 10]",11,"[1, 2, 6, 9, 10]"
3741,3741,11,"[1, 2, 6, 7, 10]",11,"[1, 2, 6, 7, 10]"
3742,3742,11,"[3, 6, 10]",11,"[3, 6, 10]"
3743,3743,11,"[2, 6, 10]",11,"[2, 6, 10]"
3744,3744,11,"[1, 5, 7, 10]",11,"[2, 6, 7, 10]"
3745,3745,11,"[2, 6, 10]",11,"[2, 6, 10]"
3746,3746,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3747,3747,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3748,3748,11,"[3, 6, 10]",11,"[3, 6, 10]"
3749,3749,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3750,3750,11,"[6, 10]",11,"[1, 3, 6, 10]"
3751,3751,11,"[1, 3, 6, 8, 10]",11,"[1, 3, 6, 8, 10]"
3752,3752,11,"[4, 8, 10]",11,"[2, 4, 8, 10]"
3753,3753,11,"[2, 6, 10]",11,"[2, 6, 10]"
3754,3754,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3755,3755,11,"[2, 3, 4, 5, 6, 10]",11,"[2, 3, 4, 5, 6, 8, 10]"
3756,3756,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3757,3757,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3758,3758,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3759,3759,11,"[1, 2, 4, 6, 10]",11,"[1, 2, 4, 6, 10]"
3760,3760,11,"[4, 6, 10]",11,"[1, 4, 6, 10]"
3761,3761,11,"[2, 3, 4, 8, 10]",11,"[2, 3, 4, 8, 10]"
3762,3762,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3763,3763,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
3764,3764,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
3765,3765,11,"[4, 8, 10]",11,"[4, 8, 10]"
3766,3766,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3767,3767,11,"[1, 4, 6, 10]",11,"[1, 3, 4, 6, 10]"
3768,3768,11,"[3, 6, 10]",11,"[3, 6, 10]"
3769,3769,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
3770,3770,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3771,3771,11,"[1, 2, 6, 8, 10]",11,"[1, 2, 6, 8, 10]"
3772,3772,11,"[1, 4, 6, 8, 9, 10]",11,"[1, 4, 6, 8, 9, 10]"
3773,3773,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
3774,3774,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
3775,3775,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
3776,3776,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3777,3777,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
3778,3778,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 8, 10]"
3779,3779,11,"[3, 6, 10]",11,"[3, 6, 10]"
3780,3780,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3781,3781,11,"[3, 4, 6, 10]",11,"[1, 3, 4, 6, 10]"
3782,3782,11,"[1, 2, 4, 6, 8, 10]",11,"[1, 2, 4, 6, 8, 10]"
3783,3783,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3784,3784,11,"[3, 6, 10]",11,"[3, 6, 10]"
3785,3785,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
3786,3786,11,"[1, 2, 4, 6, 8, 10]",11,"[1, 2, 4, 6, 8, 10]"
3787,3787,11,"[1, 2, 4, 5, 6, 8, 10]",11,"[1, 2, 4, 5, 6, 8, 10]"
3788,3788,11,"[2, 6, 10]",11,"[2, 6, 10]"
3789,3789,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3790,3790,11,"[2, 3, 6, 8, 10]",11,"[2, 3, 6, 8, 10]"
3791,3791,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3792,3792,7,"[1, 2, 4, 6]",7,"[1, 2, 4, 6]"
3793,3793,5,"[2, 4]",5,"[2, 4]"
3794,3794,11,"[2, 6, 10]",11,"[2, 6, 10]"
3795,3795,15,"[2, 4, 9, 13, 14]",14,"[2, 4, 6, 8, 9, 12, 13]"
3796,3796,3,[2],3,[2]
3797,3797,15,"[4, 8, 11, 14]",16,"[4, 8, 12, 15]"
3798,3798,14,"[4, 7, 9, 13]",13,"[3, 6, 8, 12]"
3799,3799,8,"[3, 4, 7]",9,"[3, 5, 8]"
3800,3800,15,"[3, 4, 6, 8, 10, 13, 14]",15,"[3, 4, 6, 8, 10, 13, 14]"
3801,3801,7,"[1, 2, 6]",7,"[1, 2, 3, 4, 6]"
3802,3802,14,"[3, 6, 10, 13]",14,"[3, 6, 10, 13]"
3803,3803,14,"[3, 6, 10, 11, 13]",14,"[3, 6, 8, 10, 11, 13]"
3804,3804,14,"[2, 3, 5, 6, 9, 11, 13]",14,"[2, 3, 5, 6, 9, 11, 13]"
3805,3805,7,"[3, 6]",7,"[1, 2, 3, 6]"
3806,3806,10,"[1, 4, 6, 9]",11,"[1, 4, 6, 10]"
3807,3807,10,"[2, 4, 6, 8, 9]",11,"[2, 4, 6, 8, 10]"
3808,3808,8,"[2, 3, 7]",8,"[2, 3, 5, 7]"
3809,3809,14,"[1, 3, 6, 8, 10, 13]",14,"[1, 3, 6, 8, 10, 13]"
3810,3810,14,"[1, 3, 6, 8, 10, 13]",14,"[1, 3, 6, 8, 10, 13]"
3811,3811,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3812,3812,7,"[3, 6]",7,"[3, 6]"
3813,3813,14,"[1, 6, 8, 10, 13]",14,"[1, 3, 6, 8, 10, 13]"
3814,3814,11,"[2, 6, 10]",11,"[2, 6, 10]"
3815,3815,14,"[1, 4, 6, 8, 11, 13]",14,"[1, 4, 6, 8, 11, 13]"
3816,3816,14,"[3, 6, 8, 10, 13]",14,"[3, 6, 8, 10, 13]"
3817,3817,14,"[2, 4, 6, 9, 11, 13]",14,"[2, 4, 6, 9, 11, 13]"
3818,3818,11,"[2, 6, 10]",11,"[2, 6, 10]"
3819,3819,14,"[2, 4, 6, 9, 11, 13]",14,"[2, 4, 6, 9, 11, 13]"
3820,3820,14,"[1, 5, 7, 9, 13]",14,"[1, 4, 6, 9, 13]"
3821,3821,14,"[6, 11, 13]",14,"[3, 6, 10, 11, 13]"
3822,3822,11,"[3, 6, 10]",11,"[3, 6, 10]"
3823,3823,14,"[2, 3, 6, 8, 10, 13]",14,"[2, 3, 6, 8, 10, 13]"
3824,3824,14,"[1, 3, 6, 8, 10, 13]",14,"[1, 3, 6, 8, 10, 13]"
3825,3825,14,"[2, 4, 6, 10, 13]",14,"[2, 4, 6, 8, 10, 13]"
3826,3826,11,"[2, 3, 6, 8, 10]",11,"[2, 3, 6, 8, 10]"
3827,3827,14,"[3, 6, 11, 13]",14,"[3, 6, 11, 13]"
3828,3828,14,"[3, 5, 6, 11, 13]",14,"[3, 5, 6, 9, 11, 13]"
3829,3829,14,"[2, 6, 9, 13]",14,"[2, 6, 9, 13]"
3830,3830,11,"[2, 6, 10]",11,"[2, 6, 10]"
3831,3831,14,"[4, 6, 8, 10, 13]",14,"[4, 6, 8, 10, 13]"
3832,3832,14,"[1, 6, 9, 10, 13]",14,"[1, 3, 6, 9, 10, 13]"
3833,3833,14,"[2, 6, 10, 13]",14,"[2, 6, 10, 13]"
3834,3834,11,"[2, 6, 10]",11,"[2, 6, 10]"
3835,3835,14,"[3, 6, 11, 13]",14,"[3, 6, 11, 13]"
3836,3836,14,"[3, 6, 11, 12, 13]",14,"[3, 6, 11, 12, 13]"
3837,3837,14,"[3, 6, 8, 10, 13]",14,"[3, 6, 8, 10, 13]"
3838,3838,11,"[3, 6, 10]",11,"[3, 6, 10]"
3839,3839,14,"[3, 6, 8, 9, 13]",14,"[3, 6, 8, 10, 13]"
3840,3840,14,"[2, 4, 6, 8, 10, 13]",14,"[2, 4, 6, 8, 10, 13]"
3841,3841,14,"[2, 6, 9, 13]",14,"[2, 4, 6, 9, 11, 13]"
3842,3842,11,"[2, 6, 10]",11,"[2, 4, 10]"
3843,3843,14,"[1, 3, 6, 11, 13]",14,"[3, 6, 11, 13]"
3844,3844,14,"[2, 6, 8, 10, 13]",14,"[2, 6, 10, 13]"
3845,3845,14,"[1, 2, 3, 6, 8, 11, 13]",14,"[1, 2, 3, 6, 8, 11, 13]"
3846,3846,14,"[3, 6, 10, 13]",14,"[3, 6, 10, 13]"
3847,3847,7,"[2, 6]",7,"[2, 6]"
3848,3848,11,"[3, 6, 9, 10]",11,"[3, 6, 9, 10]"
3849,3849,7,"[2, 6]",7,"[2, 6]"
3850,3850,7,"[1, 4, 6]",7,"[1, 4, 6]"
3851,3851,11,"[1, 6, 8, 9, 10]",11,"[1, 6, 8, 9, 10]"
3852,3852,7,"[1, 4, 6]",7,"[1, 4, 6]"
3853,3853,11,"[3, 6, 10]",11,"[3, 6, 10]"
3854,3854,7,"[4, 6]",7,"[4, 6]"
3855,3855,7,"[2, 4, 6]",7,"[2, 4, 6]"
3856,3856,11,"[2, 4, 8, 10]",11,"[2, 4, 5, 8, 10]"
3857,3857,7,"[1, 3, 6]",7,"[1, 3, 6]"
3858,3858,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
3859,3859,7,[6],7,"[2, 6]"
3860,3860,7,"[1, 3, 6]",7,"[1, 3, 6]"
3861,3861,11,"[3, 4, 6, 8, 10]",11,"[1, 3, 4, 6, 8, 10]"
3862,3862,7,"[2, 4, 6]",7,"[2, 4, 6]"
3863,3863,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3864,3864,7,"[3, 6]",7,"[1, 3, 6]"
3865,3865,7,"[2, 4, 6]",7,"[2, 4, 6]"
3866,3866,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3867,3867,7,"[2, 6]",7,"[2, 6]"
3868,3868,11,"[3, 6, 10]",11,"[3, 6, 10]"
3869,3869,7,"[3, 6]",7,"[3, 6]"
3870,3870,7,"[2, 6]",7,"[2, 6]"
3871,3871,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3872,3872,7,"[3, 6]",7,"[3, 6]"
3873,3873,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3874,3874,7,"[2, 6]",7,"[2, 4, 6]"
3875,3875,7,"[2, 4, 6]",7,"[2, 4, 6]"
3876,3876,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
3877,3877,7,"[2, 6]",7,"[2, 6]"
3878,3878,11,"[4, 6, 10]",11,"[1, 4, 6, 10]"
3879,3879,7,"[2, 6]",7,"[2, 6]"
3880,3880,7,"[3, 6]",7,"[3, 6]"
3881,3881,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
3882,3882,7,"[4, 6]",7,"[4, 6]"
3883,3883,11,"[3, 6, 9, 10]",11,"[3, 6, 9, 10]"
3884,3884,7,"[1, 2, 6]",7,"[2, 6]"
3885,3885,7,"[1, 3, 6]",7,"[1, 3, 6]"
3886,3886,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3887,3887,7,"[2, 6]",7,"[2, 6]"
3888,3888,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3889,3889,7,"[3, 6]",7,"[3, 6]"
3890,3890,7,"[1, 4, 6]",7,"[1, 4, 6]"
3891,3891,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3892,3892,11,"[3, 4, 7, 10]",11,"[4, 5, 6, 7, 10]"
3893,3893,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3894,3894,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
3895,3895,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3896,3896,11,"[4, 6, 10]",11,"[4, 6, 10]"
3897,3897,11,"[2, 4, 5, 8, 10]",11,"[2, 4, 5, 8, 10]"
3898,3898,11,"[4, 8, 10]",11,"[2, 4, 8, 10]"
3899,3899,11,"[3, 6, 10]",11,"[3, 6, 10]"
3900,3900,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3901,3901,11,"[4, 6, 10]",11,"[4, 6, 10]"
3902,3902,11,"[1, 2, 6, 8, 10]",11,"[1, 2, 6, 8, 10]"
3903,3903,11,"[3, 6, 10]",11,"[3, 6, 10]"
3904,3904,11,"[3, 6, 7, 10]",11,"[3, 6, 7, 10]"
3905,3905,11,"[4, 5, 6, 10]",11,"[4, 5, 6, 10]"
3906,3906,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3907,3907,11,"[2, 6, 10]",11,"[2, 6, 10]"
3908,3908,11,"[3, 5, 6, 10]",11,"[3, 5, 6, 10]"
3909,3909,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3910,3910,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3911,3911,11,"[4, 5, 8, 10]",11,"[4, 5, 8, 10]"
3912,3912,11,"[2, 5, 6, 10]",11,"[3, 5, 6, 10]"
3913,3913,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3914,3914,11,"[2, 6, 10]",11,"[2, 6, 10]"
3915,3915,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
3916,3916,11,"[2, 6, 8, 10]",11,"[2, 6, 8, 10]"
3917,3917,11,"[2, 3, 4, 5, 6, 9, 10]",11,"[2, 3, 4, 5, 6, 9, 10]"
3918,3918,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
3919,3919,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3920,3920,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3921,3921,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3922,3922,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3923,3923,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3924,3924,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
3925,3925,11,"[2, 6, 7, 10]",11,"[2, 6, 7, 10]"
3926,3926,8,"[1, 4, 7]",8,"[1, 4, 7]"
3927,3927,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
3928,3928,8,"[3, 7]",8,"[1, 3, 5, 7]"
3929,3929,8,"[2, 7]",8,"[2, 5, 7]"
3930,3930,11,"[4, 8, 10]",11,"[4, 8, 10]"
3931,3931,8,"[2, 4, 7]",8,"[2, 7]"
3932,3932,11,"[1, 6, 10]",11,"[1, 6, 10]"
3933,3933,8,"[2, 5, 7]",8,"[2, 5, 7]"
3934,3934,8,"[3, 7]",8,"[1, 3, 5, 7]"
3935,3935,11,"[2, 6, 9, 10]",11,"[2, 6, 9, 10]"
3936,3936,8,"[2, 7]",8,"[2, 7]"
3937,3937,11,"[2, 6, 10]",11,"[2, 6, 10]"
3938,3938,8,"[3, 5, 7]",8,"[3, 5, 7]"
3939,3939,8,"[4, 7]",8,"[1, 4, 7]"
3940,3940,11,"[5, 6, 10]",11,"[1, 5, 6, 10]"
3941,3941,8,"[2, 6, 7]",8,"[2, 6, 7]"
3942,3942,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3943,3943,8,"[3, 7]",8,"[3, 7]"
3944,3944,8,"[1, 3, 7]",8,"[3, 5, 7]"
3945,3945,11,"[2, 6, 10]",11,"[2, 6, 10]"
3946,3946,8,"[3, 5, 7]",8,"[3, 5, 7]"
3947,3947,11,"[2, 4, 10]",11,"[4, 10]"
3948,3948,8,"[3, 4, 7]",8,"[3, 4, 7]"
3949,3949,8,"[4, 6, 7]",8,"[4, 6, 7]"
3950,3950,11,"[3, 6, 8, 10]",11,"[3, 4, 8, 10]"
3951,3951,8,"[1, 3, 5, 7]",8,"[1, 3, 5, 7]"
3952,3952,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
3953,3953,8,"[1, 4, 7]",8,"[1, 4, 7]"
3954,3954,8,"[3, 7]",8,"[3, 7]"
3955,3955,11,"[3, 6, 8, 10]",11,"[3, 6, 10]"
3956,3956,8,"[5, 7]",8,"[2, 5, 7]"
3957,3957,11,"[2, 6, 10]",11,"[2, 6, 8, 10]"
3958,3958,8,"[1, 3, 5, 7]",8,"[1, 3, 5, 7]"
3959,3959,8,"[4, 5, 7]",8,"[1, 4, 5, 7]"
3960,3960,11,"[1, 6, 10]",11,"[2, 6, 10]"
3961,3961,8,"[4, 6, 7]",8,"[1, 4, 7]"
3962,3962,13,"[3, 5, 8, 12]",11,"[3, 5, 7, 10]"
3963,3963,8,"[3, 7]",8,"[3, 5, 7]"
3964,3964,9,"[4, 8]",9,"[4, 8]"
3965,3965,11,"[3, 5, 10]",11,"[3, 5, 10]"
3966,3966,8,"[2, 5, 7]",8,"[2, 5, 7]"
3967,3967,11,"[2, 6, 10]",11,"[2, 4, 6, 10]"
3968,3968,8,"[2, 4, 7]",8,"[2, 4, 7]"
3969,3969,9,"[3, 6, 8]",8,"[3, 5, 7]"
3970,3970,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3971,3971,11,"[1, 3, 4, 6, 10]",11,"[1, 3, 4, 6, 8, 10]"
3972,3972,11,"[4, 6, 10]",11,"[4, 6, 8, 10]"
3973,3973,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
3974,3974,11,"[1, 3, 4, 6, 10]",11,"[1, 3, 4, 6, 10]"
3975,3975,11,"[3, 6, 10]",11,"[3, 6, 10]"
3976,3976,11,"[3, 6, 10]",11,"[3, 6, 10]"
3977,3977,11,"[2, 4, 6, 7, 10]",11,"[2, 3, 4, 6, 7, 10]"
3978,3978,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3979,3979,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
3980,3980,11,"[2, 3, 5, 6, 10]",11,"[2, 3, 5, 6, 7, 10]"
3981,3981,11,"[3, 6, 10]",11,"[3, 6, 10]"
3982,3982,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
3983,3983,11,"[1, 4, 5, 8, 10]",11,"[1, 4, 5, 8, 10]"
3984,3984,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3985,3985,11,"[4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
3986,3986,11,"[6, 10]",11,"[6, 10]"
3987,3987,11,"[1, 4, 6, 10]",11,"[2, 4, 6, 10]"
3988,3988,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
3989,3989,11,"[1, 4, 6, 7, 8, 10]",11,"[1, 4, 6, 7, 8, 10]"
3990,3990,11,"[1, 4, 5, 8, 9, 10]",11,"[1, 4, 8, 9, 10]"
3991,3991,11,"[1, 2, 6, 7, 8, 10]",11,"[1, 2, 6, 7, 8, 10]"
3992,3992,11,"[1, 2, 3, 4, 8, 10]",11,"[1, 2, 3, 4, 8, 10]"
3993,3993,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
3994,3994,11,"[4, 6, 10]",11,"[4, 6, 10]"
3995,3995,11,"[1, 4, 6, 7, 8, 10]",11,"[1, 4, 6, 8, 10]"
3996,3996,11,"[1, 3, 6, 8, 10]",11,"[1, 3, 6, 8, 10]"
3997,3997,11,"[1, 4, 6, 7, 10]",11,"[1, 4, 6, 7, 10]"
3998,3998,11,"[2, 6, 10]",11,"[2, 6, 10]"
3999,3999,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
4000,4000,11,"[2, 6, 10]",11,"[2, 6, 10]"
4001,4001,12,"[3, 7, 8, 11]",11,"[3, 6, 7, 10]"
4002,4002,11,"[1, 4, 5, 7, 10]",11,"[2, 4, 5, 6, 7, 10]"
4003,4003,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
4004,4004,11,"[2, 3, 4, 8, 9, 10]",11,"[3, 4, 8, 9, 10]"
4005,4005,11,"[2, 3, 4, 6, 10]",11,"[2, 3, 4, 6, 10]"
4006,4006,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
4007,4007,11,"[2, 4, 5, 8, 10]",11,"[2, 4, 5, 8, 10]"
4008,4008,11,"[1, 3, 4, 6, 8, 10]",11,"[1, 3, 4, 6, 8, 10]"
4009,4009,11,"[1, 2, 4, 8, 10]",11,"[1, 2, 4, 8, 10]"
4010,4010,11,"[1, 3, 6, 10]",11,"[1, 3, 4, 6, 8, 10]"
4011,4011,11,"[3, 6, 10]",11,"[3, 6, 10]"
4012,4012,11,"[1, 6, 10]",11,"[1, 6, 10]"
4013,4013,11,"[1, 4, 7, 8, 10]",11,"[1, 4, 6, 7, 8, 10]"
4014,4014,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 7, 10]"
4015,4015,11,"[2, 6, 10]",11,"[2, 6, 10]"
4016,4016,11,"[3, 6, 8, 10]",11,"[3, 6, 8, 10]"
4017,4017,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
4018,4018,11,"[1, 3, 5, 6, 8, 10]",11,"[1, 3, 5, 6, 8, 10]"
4019,4019,11,"[1, 4, 5, 8, 10]",11,"[1, 4, 5, 8, 10]"
4020,4020,11,"[1, 6, 10]",11,"[1, 6, 10]"
4021,4021,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
4022,4022,11,"[4, 6, 7, 10]",11,"[4, 6, 7, 10]"
4023,4023,11,"[2, 3, 6, 10]",11,"[2, 3, 6, 10]"
4024,4024,11,"[1, 4, 5, 8, 10]",11,"[1, 4, 5, 8, 10]"
4025,4025,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 8, 10]"
4026,4026,12,"[1, 2, 8, 10, 11]",11,"[1, 2, 8, 10]"
4027,4027,11,"[2, 4, 6, 10]",10,"[2, 4, 6, 9]"
4028,4028,8,"[1, 4, 6, 7]",9,"[1, 4, 7, 8]"
4029,4029,11,"[3, 6, 9, 10]",9,"[3, 5, 8]"
4030,4030,5,"[1, 4]",5,"[1, 4]"
4031,4031,8,"[1, 2, 4, 7]",10,"[1, 3, 5, 9]"
4032,4032,11,"[2, 3, 4, 8, 10]",7,"[2, 3, 6]"
4033,4033,11,"[1, 8, 10]",10,"[1, 7, 9]"
4034,4034,11,"[3, 5, 10]",10,"[2, 4, 9]"
4035,4035,5,[4],5,[4]
4036,4036,11,"[2, 4, 5, 10]",10,"[2, 4, 5, 9]"
4037,4037,11,"[7, 10]",10,"[6, 9]"
4038,4038,11,"[4, 7, 10]",10,"[4, 7, 9]"
4039,4039,11,"[3, 8, 10]",11,"[3, 8, 10]"
4040,4040,4,[3],4,[3]
4041,4041,11,"[2, 4, 6, 7, 10]",11,"[2, 4, 6, 10]"
4042,4042,11,"[3, 4, 6, 7, 10]",11,"[3, 4, 6, 7, 10]"
4043,4043,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
4044,4044,11,"[1, 2, 4, 8, 10]",11,"[1, 2, 4, 8, 10]"
4045,4045,11,"[2, 4, 6, 8, 10]",11,"[2, 6, 10]"
4046,4046,11,"[4, 6, 10]",11,"[4, 6, 10]"
4047,4047,11,"[2, 6, 8, 10]",11,"[2, 6, 8, 10]"
4048,4048,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
4049,4049,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
4050,4050,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
4051,4051,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
4052,4052,11,"[4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
4053,4053,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
4054,4054,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
